,Datum,Einstiegskosten,Ausstiegskosten,Portfolio Transaktionskosten,Sonstige laufende Kosten,ISIN
6430,09.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EL0
6431,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EL0
6432,26.10.2018,"0,07%",-,-,"0,00%",DE000DGL6EL0
6433,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL6EL0
6434,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EL0
6435,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL6EL0
6436,01.09.2018,"0,07%",-,-,"0,00%",DE000DGL6EL0
6437,03.04.2018,"0,04%",-,-,"0,00%",DE000DGL6EL0
6438,06.02.2018,"0,04%",-,-,"0,00%",DE000DGL6EL0
6439,21.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6440,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6441,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6442,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6443,10.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6444,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6445,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EL0
6446,26.09.2019,"0,02%",-,-,"0,00%",DE000DGL6EM8
6447,30.07.2019,"0,02%",-,-,"0,00%",DE000DGL6EM8
6448,28.05.2019,"0,03%",-,-,"0,00%",DE000DGL6EM8
6449,20.03.2019,"0,05%",-,-,"0,00%",DE000DGL6EM8
6450,08.01.2019,"0,10%",-,-,"0,00%",DE000DGL6EM8
6451,11.12.2018,"0,09%",-,-,"0,00%",DE000DGL6EM8
6452,01.12.2018,"0,09%",-,-,"0,00%",DE000DGL6EM8
6453,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL6EM8
6454,09.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EM8
6455,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EM8
6456,26.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EM8
6457,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL6EM8
6458,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EM8
6459,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL6EM8
6460,01.09.2018,"0,07%",-,-,"0,00%",DE000DGL6EM8
6461,03.04.2018,"0,03%",-,-,"0,00%",DE000DGL6EM8
6462,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL6EM8
6463,21.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6464,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6465,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6466,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6467,10.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6468,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6469,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EM8
6470,26.09.2019,"0,02%",-,-,"0,00%",DE000DGL6EN6
6471,30.07.2019,"0,02%",-,-,"0,00%",DE000DGL6EN6
6472,01.06.2019,"0,04%",-,-,"0,00%",DE000DGL6EN6
6473,20.03.2019,"0,04%",-,-,"0,00%",DE000DGL6EN6
6474,08.01.2019,"0,10%",-,-,"0,00%",DE000DGL6EN6
6475,11.12.2018,"0,09%",-,-,"0,00%",DE000DGL6EN6
6476,01.12.2018,"0,08%",-,-,"0,00%",DE000DGL6EN6
6477,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL6EN6
6478,09.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EN6
6479,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EN6
6480,26.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EN6
6481,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL6EN6
6482,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EN6
6483,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL6EN6
6484,01.09.2018,"0,07%",-,-,"0,00%",DE000DGL6EN6
6485,03.04.2018,"0,04%",-,-,"0,00%",DE000DGL6EN6
6486,06.02.2018,"0,04%",-,-,"0,00%",DE000DGL6EN6
6487,19.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6488,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6489,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6490,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6491,12.01.2018,"92,21%",-,-,"0,00%",DE000DGL6EN6
6492,10.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6493,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6494,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EN6
6495,26.09.2019,"0,02%",-,-,"0,00%",DE000DGL6EP1
6496,30.07.2019,"0,02%",-,-,"0,00%",DE000DGL6EP1
6497,06.06.2019,"0,04%",-,-,"0,00%",DE000DGL6EP1
6498,20.03.2019,"0,05%",-,-,"0,00%",DE000DGL6EP1
6499,08.01.2019,"0,11%",-,-,"0,00%",DE000DGL6EP1
6500,04.12.2018,"0,08%",-,-,"0,00%",DE000DGL6EP1
6501,01.12.2018,"0,08%",-,-,"0,00%",DE000DGL6EP1
6502,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL6EP1
6503,09.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EP1
6504,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EP1
6505,26.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EP1
6506,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL6EP1
6507,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EP1
6508,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL6EP1
6509,01.09.2018,"0,07%",-,-,"0,00%",DE000DGL6EP1
6510,03.04.2018,"0,03%",-,-,"0,00%",DE000DGL6EP1
6511,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL6EP1
6512,21.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EP1
6513,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EP1
6514,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EP1
6515,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EP1
6516,10.01.2018,"0,05%",-,-,"0,00%",DE000DGL6EP1
6517,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EP1
6518,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EP1
6519,26.09.2019,"0,03%",-,-,"0,00%",DE000DGL6EQ9
6520,30.07.2019,"0,02%",-,-,"0,00%",DE000DGL6EQ9
6521,08.06.2019,"0,05%",-,-,"0,00%",DE000DGL6EQ9
6522,05.04.2019,"0,04%",-,-,"0,00%",DE000DGL6EQ9
6523,08.01.2019,"0,10%",-,-,"0,00%",DE000DGL6EQ9
6524,01.12.2018,"0,08%",-,-,"0,00%",DE000DGL6EQ9
6525,22.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EQ9
6526,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL6EQ9
6527,09.11.2018,"0,09%",-,-,"0,00%",DE000DGL6EQ9
6528,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6EQ9
6529,26.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EQ9
6530,23.10.2018,"0,10%",-,-,"0,00%",DE000DGL6EQ9
6531,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6EQ9
6532,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL6EQ9
6533,01.09.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6534,03.04.2018,"0,03%",-,-,"0,00%",DE000DGL6EQ9
6535,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL6EQ9
6536,21.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6537,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6538,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6539,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6540,10.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6541,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6542,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6EQ9
6543,26.09.2019,"0,02%",-,-,"0,00%",DE000DGL6ER7
6544,30.07.2019,"0,02%",-,-,"0,00%",DE000DGL6ER7
6545,05.07.2019,"0,03%",-,-,"0,00%",DE000DGL6ER7
6546,21.06.2019,"0,03%",-,-,"0,00%",DE000DGL6ER7
6547,08.01.2019,"0,11%",-,-,"0,00%",DE000DGL6ER7
6548,01.12.2018,"0,09%",-,-,"0,00%",DE000DGL6ER7
6549,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL6ER7
6550,09.11.2018,"0,08%",-,-,"0,00%",DE000DGL6ER7
6551,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6ER7
6552,26.10.2018,"0,07%",-,-,"0,00%",DE000DGL6ER7
6553,23.10.2018,"0,10%",-,-,"0,00%",DE000DGL6ER7
6554,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ER7
6555,16.10.2018,"0,11%",-,-,"0,00%",DE000DGL6ER7
6556,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL6ER7
6557,01.09.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6558,01.08.2018,"0,09%",-,-,"0,00%",DE000DGL6ER7
6559,11.04.2018,"0,09%",-,-,"0,00%",DE000DGL6ER7
6560,03.04.2018,"0,03%",-,-,"0,00%",DE000DGL6ER7
6561,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL6ER7
6562,19.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6563,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6564,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6565,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6566,10.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6567,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6568,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ER7
6569,26.09.2019,"0,03%",-,-,"0,00%",DE000DGL6ES5
6570,12.09.2019,"0,02%",-,-,"0,00%",DE000DGL6ES5
6571,30.07.2019,"0,03%",-,-,"0,00%",DE000DGL6ES5
6572,08.01.2019,"0,11%",-,-,"0,00%",DE000DGL6ES5
6573,01.12.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6574,10.11.2018,"0,06%",-,-,"0,00%",DE000DGL6ES5
6575,09.11.2018,"0,09%",-,-,"0,00%",DE000DGL6ES5
6576,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6577,26.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6578,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL6ES5
6579,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6580,06.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6581,01.09.2018,"0,06%",-,-,"0,00%",DE000DGL6ES5
6582,03.04.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6583,14.03.2018,"0,08%",-,-,"0,00%",DE000DGL6ES5
6584,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL6ES5
6585,21.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6586,16.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6587,15.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6588,13.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6589,10.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6590,04.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6591,03.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ES5
6592,01.10.2019,"0,02%",-,-,"0,00%",DE000DGL6ET3
6593,26.09.2019,"0,03%",-,-,"0,00%",DE000DGL6ET3
6594,30.07.2019,"0,03%",-,-,"0,00%",DE000DGL6ET3
6595,08.01.2019,"0,10%",-,-,"0,00%",DE000DGL6ET3
6596,05.01.2019,"0,08%",-,-,"0,00%",DE000DGL6ET3
6597,01.12.2018,"0,08%",-,-,"0,00%",DE000DGL6ET3
6598,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL6ET3
6599,09.11.2018,"0,09%",-,-,"0,00%",DE000DGL6ET3
6600,01.11.2018,"0,09%",-,-,"0,00%",DE000DGL6ET3
6601,26.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ET3
6602,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL6ET3
6603,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ET3
6604,06.10.2018,"0,08%",-,-,"0,00%",DE000DGL6ET3
6605,01.09.2018,"0,06%",-,-,"0,00%",DE000DGL6ET3
6606,03.04.2018,"0,08%",-,-,"0,00%",DE000DGL6ET3
6607,08.03.2018,"0,08%",-,-,"0,00%",DE000DGL6ET3
6608,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL6ET3
6609,21.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ET3
6610,16.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ET3
6611,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ET3
6612,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ET3
6613,10.01.2018,"0,05%",-,-,"0,00%",DE000DGL6ET3
6614,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ET3
6615,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL6ET3
6616,15.10.2019,"0,02%",-,-,"0,00%",DE000DGL7SM6
6617,26.09.2019,"0,04%",-,-,"0,00%",DE000DGL7SM6
6618,30.07.2019,"0,03%",-,-,"0,00%",DE000DGL7SM6
6619,08.01.2019,"0,11%",-,-,"0,00%",DE000DGL7SM6
6620,01.12.2018,"0,09%",-,-,"0,00%",DE000DGL7SM6
6621,10.11.2018,"0,06%",-,-,"0,00%",DE000DGL7SM6
6622,09.11.2018,"0,09%",-,-,"0,00%",DE000DGL7SM6
6623,01.11.2018,"0,09%",-,-,"0,00%",DE000DGL7SM6
6624,26.10.2018,"0,07%",-,-,"0,00%",DE000DGL7SM6
6625,23.10.2018,"0,10%",-,-,"0,00%",DE000DGL7SM6
6626,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL7SM6
6627,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL7SM6
6628,01.09.2018,"0,06%",-,-,"0,00%",DE000DGL7SM6
6629,03.04.2018,"0,08%",-,-,"0,00%",DE000DGL7SM6
6630,20.02.2018,"0,08%",-,-,"0,00%",DE000DGL7SM6
6631,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL7SM6
6632,19.01.2018,"0,06%",-,-,"0,00%",DE000DGL7SM6
6633,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL7SM6
6634,15.01.2018,"0,05%",-,-,"0,00%",DE000DGL7SM6
6635,13.01.2018,"0,05%",-,-,"0,00%",DE000DGL7SM6
6636,10.01.2018,"0,05%",-,-,"0,00%",DE000DGL7SM6
6637,04.01.2018,"0,05%",-,-,"0,00%",DE000DGL7SM6
6638,03.01.2018,"0,05%",-,-,"0,00%",DE000DGL7SM6
6639,26.09.2019,"0,02%",-,-,"0,00%",DE000DGL84T7
6640,30.07.2019,"0,02%",-,-,"0,00%",DE000DGL84T7
6641,25.06.2019,"0,03%",-,-,"0,00%",DE000DGL84T7
6642,03.05.2019,"0,03%",-,-,"0,00%",DE000DGL84T7
6643,08.01.2019,"0,11%",-,-,"0,00%",DE000DGL84T7
6644,01.12.2018,"0,08%",-,-,"0,00%",DE000DGL84T7
6645,14.11.2018,"0,08%",-,-,"0,00%",DE000DGL84T7
6646,10.11.2018,"0,07%",-,-,"0,00%",DE000DGL84T7
6647,09.11.2018,"0,09%",-,-,"0,00%",DE000DGL84T7
6648,01.11.2018,"0,08%",-,-,"0,00%",DE000DGL84T7
6649,26.10.2018,"0,07%",-,-,"0,00%",DE000DGL84T7
6650,23.10.2018,"0,09%",-,-,"0,00%",DE000DGL84T7
6651,20.10.2018,"0,08%",-,-,"0,00%",DE000DGL84T7
6652,06.10.2018,"0,07%",-,-,"0,00%",DE000DGL84T7
6653,01.09.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6654,05.05.2018,"0,09%",-,-,"0,00%",DE000DGL84T7
6655,04.05.2018,"164,07%",-,-,"0,00%",DE000DGL84T7
6656,03.04.2018,"0,03%",-,-,"0,00%",DE000DGL84T7
6657,06.02.2018,"0,03%",-,-,"0,00%",DE000DGL84T7
6658,19.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6659,16.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6660,15.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6661,13.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6662,10.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6663,04.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6664,03.01.2018,"0,06%",-,-,"0,00%",DE000DGL84T7
6665,26.09.2019,"0,00%",-,-,"0,00%",DE000DGM0B33
6666,30.07.2019,"0,00%",-,-,"0,00%",DE000DGM0B33
6667,08.01.2019,"0,08%",-,-,"0,00%",DE000DGM0B33
6668,01.12.2018,"0,06%",-,-,"0,00%",DE000DGM0B33
6669,10.11.2018,"0,05%",-,-,"0,00%",DE000DGM0B33
6670,09.11.2018,"0,06%",-,-,"0,00%",DE000DGM0B33
6671,01.11.2018,"0,06%",-,-,"0,00%",DE000DGM0B33
6672,26.10.2018,"0,07%",-,-,"0,00%",DE000DGM0B33
6673,22.10.2018,"0,06%",-,-,"0,00%",DE000DGM0B33
6674,20.10.2018,"0,05%",-,-,"0,00%",DE000DGM0B33
6675,05.10.2018,"0,05%",-,-,"0,00%",DE000DGM0B33
6676,01.09.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6677,15.06.2018,"0,06%",-,-,"0,00%",DE000DGM0B33
6678,03.04.2018,"0,07%",-,-,"0,00%",DE000DGM0B33
6679,16.03.2018,"0,07%",-,-,"0,00%",DE000DGM0B33
6680,06.02.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6681,19.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6682,16.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6683,15.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6684,15.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6685,13.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6686,10.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B33
6687,04.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B33
6688,03.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B33
6689,26.09.2019,"0,00%",-,-,"0,00%",DE000DGM0B41
6690,30.07.2019,"0,00%",-,-,"0,00%",DE000DGM0B41
6691,23.03.2019,"0,03%",-,-,"0,00%",DE000DGM0B41
6692,08.01.2019,"0,08%",-,-,"0,00%",DE000DGM0B41
6693,28.12.2018,"0,09%",-,-,"0,00%",DE000DGM0B41
6694,01.12.2018,"0,06%",-,-,"0,00%",DE000DGM0B41
6695,10.11.2018,"0,06%",-,-,"0,00%",DE000DGM0B41
6696,09.11.2018,"0,06%",-,-,"0,00%",DE000DGM0B41
6697,01.11.2018,"0,07%",-,-,"0,00%",DE000DGM0B41
6698,26.10.2018,"0,07%",-,-,"0,00%",DE000DGM0B41
6699,23.10.2018,"0,06%",-,-,"0,00%",DE000DGM0B41
6700,20.10.2018,"0,06%",-,-,"0,00%",DE000DGM0B41
6701,06.10.2018,"0,05%",-,-,"0,00%",DE000DGM0B41
6702,01.09.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6703,21.06.2018,"0,06%",-,-,"0,00%",DE000DGM0B41
6704,03.04.2018,"0,07%",-,-,"0,00%",DE000DGM0B41
6705,08.03.2018,"0,07%",-,-,"0,00%",DE000DGM0B41
6706,06.02.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6707,19.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6708,16.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6709,15.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6710,13.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6711,10.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B41
6712,04.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B41
6713,03.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B41
6714,26.09.2019,"0,00%",-,-,"0,00%",DE000DGM0B58
6715,30.07.2019,"0,01%",-,-,"0,00%",DE000DGM0B58
6716,24.04.2019,"0,03%",-,-,"0,00%",DE000DGM0B58
6717,08.01.2019,"0,10%",-,-,"0,00%",DE000DGM0B58
6718,01.12.2018,"0,07%",-,-,"0,00%",DE000DGM0B58
6719,10.11.2018,"0,06%",-,-,"0,00%",DE000DGM0B58
6720,09.11.2018,"0,07%",-,-,"0,00%",DE000DGM0B58
6721,01.11.2018,"0,07%",-,-,"0,00%",DE000DGM0B58
6722,26.10.2018,"0,07%",-,-,"0,00%",DE000DGM0B58
6723,23.10.2018,"0,07%",-,-,"0,00%",DE000DGM0B58
6724,20.10.2018,"0,06%",-,-,"0,00%",DE000DGM0B58
6725,06.10.2018,"0,06%",-,-,"0,00%",DE000DGM0B58
6726,01.09.2018,"0,06%",-,-,"0,00%",DE000DGM0B58
6727,03.04.2018,"0,04%",-,-,"0,00%",DE000DGM0B58
6728,06.02.2018,"0,04%",-,-,"0,00%",DE000DGM0B58
6729,21.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B58
6730,16.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B58
6731,15.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B58
6732,13.01.2018,"0,04%",-,-,"0,00%",DE000DGM0B58
6733,10.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B58
6734,04.01.2018,"0,06%",-,-,"0,00%",DE000DGM0B58
6735,03.01.2018,"0,06%",-,-,"0,00%",DE000DGM0B58
6736,26.09.2019,"0,00%",-,-,"0,00%",DE000DGM0B66
6737,30.07.2019,"0,00%",-,-,"0,00%",DE000DGM0B66
6738,26.04.2019,"0,03%",-,-,"0,00%",DE000DGM0B66
6739,08.01.2019,"0,09%",-,-,"0,00%",DE000DGM0B66
6740,01.12.2018,"0,07%",-,-,"0,00%",DE000DGM0B66
6741,10.11.2018,"0,07%",-,-,"0,00%",DE000DGM0B66
6742,09.11.2018,"0,06%",-,-,"0,00%",DE000DGM0B66
6743,01.11.2018,"0,08%",-,-,"0,00%",DE000DGM0B66
6744,26.10.2018,"0,08%",-,-,"0,00%",DE000DGM0B66
6745,23.10.2018,"0,08%",-,-,"0,00%",DE000DGM0B66
6746,20.10.2018,"0,07%",-,-,"0,00%",DE000DGM0B66
6747,06.10.2018,"0,06%",-,-,"0,00%",DE000DGM0B66
6748,01.09.2018,"0,06%",-,-,"0,00%",DE000DGM0B66
6749,03.04.2018,"0,04%",-,-,"0,00%",DE000DGM0B66
6750,06.02.2018,"0,04%",-,-,"0,00%",DE000DGM0B66
6751,21.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6752,16.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6753,15.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6754,15.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6755,13.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6756,10.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6757,09.01.2018,"0,05%",-,-,"0,00%",DE000DGM0B66
6758,04.01.2018,"0,06%",-,-,"0,00%",DE000DGM0B66
6759,03.01.2018,"0,06%",-,-,"0,00%",DE000DGM0B66
6760,26.09.2019,"0,03%",-,-,"0,00%",DE000DGN3PS6
6761,30.07.2019,"0,03%",-,-,"0,00%",DE000DGN3PS6
6762,08.01.2019,"0,10%",-,-,"0,00%",DE000DGN3PS6
6763,01.12.2018,"0,08%",-,-,"0,00%",DE000DGN3PS6
6764,10.11.2018,"0,06%",-,-,"0,00%",DE000DGN3PS6
6765,09.11.2018,"0,08%",-,-,"0,00%",DE000DGN3PS6
6766,01.11.2018,"0,08%",-,-,"0,00%",DE000DGN3PS6
6767,26.10.2018,"0,07%",-,-,"0,00%",DE000DGN3PS6
6768,23.10.2018,"0,10%",-,-,"0,00%",DE000DGN3PS6
6769,20.10.2018,"0,08%",-,-,"0,00%",DE000DGN3PS6
6770,06.10.2018,"0,07%",-,-,"0,00%",DE000DGN3PS6
6771,01.09.2018,"0,06%",-,-,"0,00%",DE000DGN3PS6
6772,03.04.2018,"0,03%",-,-,"0,00%",DE000DGN3PS6
6773,06.02.2018,"0,03%",-,-,"0,00%",DE000DGN3PS6
6774,21.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6775,16.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6776,16.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6777,13.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6778,10.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6779,04.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6780,03.01.2018,"0,05%",-,-,"0,00%",DE000DGN3PS6
6781,26.09.2019,"0,03%",-,-,"0,00%",DE000DGQ5PX8
6782,30.07.2019,"0,03%",-,-,"0,00%",DE000DGQ5PX8
6783,08.01.2019,"0,10%",-,-,"0,00%",DE000DGQ5PX8
6784,01.12.2018,"0,08%",-,-,"0,00%",DE000DGQ5PX8
6785,10.11.2018,"0,04%",-,-,"0,00%",DE000DGQ5PX8
6786,09.11.2018,"0,08%",-,-,"0,00%",DE000DGQ5PX8
6787,01.11.2018,"0,07%",-,-,"0,00%",DE000DGQ5PX8
6788,26.10.2018,"0,07%",-,-,"0,00%",DE000DGQ5PX8
6789,23.10.2018,"0,10%",-,-,"0,00%",DE000DGQ5PX8
6790,20.10.2018,"0,07%",-,-,"0,00%",DE000DGQ5PX8
6791,06.10.2018,"0,09%",-,-,"0,00%",DE000DGQ5PX8
6792,01.09.2018,"0,06%",-,-,"0,00%",DE000DGQ5PX8
6793,03.04.2018,"0,02%",-,-,"0,00%",DE000DGQ5PX8
6794,06.02.2018,"0,02%",-,-,"0,00%",DE000DGQ5PX8
6795,21.01.2018,"0,05%",-,-,"0,00%",DE000DGQ5PX8
6796,16.01.2018,"0,05%",-,-,"0,00%",DE000DGQ5PX8
6797,16.01.2018,"0,05%",-,-,"0,00%",DE000DGQ5PX8
6798,13.01.2018,"0,05%",-,-,"0,00%",DE000DGQ5PX8
6799,10.01.2018,"0,04%",-,-,"0,00%",DE000DGQ5PX8
6800,04.01.2018,"0,05%",-,-,"0,00%",DE000DGQ5PX8
6801,03.01.2018,"0,05%",-,-,"0,00%",DE000DGQ5PX8
6802,26.09.2019,"0,03%",-,-,"0,00%",DE000DGR4G09
6803,30.07.2019,"0,03%",-,-,"0,00%",DE000DGR4G09
6804,08.01.2019,"0,10%",-,-,"0,00%",DE000DGR4G09
6805,01.12.2018,"0,07%",-,-,"0,00%",DE000DGR4G09
6806,10.11.2018,"0,04%",-,-,"0,00%",DE000DGR4G09
6807,09.11.2018,"0,08%",-,-,"0,00%",DE000DGR4G09
6808,01.11.2018,"0,08%",-,-,"0,00%",DE000DGR4G09
